"name","code","indicator","indicator_code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Egypt, Arab Rep.","EGY","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","56.3480682373047","53.1568794250488","56.6036682128906","58.6263198852539","61.3533096313477","62.4206504821777","62.576000213623","54.6614990234375","36.4252510070801","46.7469711303711","55.6727981567383","","","","","74.1944808959961","74.8295974731445","","","","","","","","","","88.9230499267578","","93.0489807128906","91.2654800415039","89.3992080688477","88.2380599975586","88.6696929931641","90.1892395019531","91.9718627929688","87.3576126098633","90.9253234863281","","93.5134582519531","96.0279922485352","","","100.530143737793","","","96.9064483642578","97.1895523071289","100.685211181641","104.609298706055","","","",
"Euro area","EMU","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","95.0350494384766","95.0315780639648","95.1918182373047","95.2899169921875","95.7125091552734","97.4551162719727","97.0345001220703","97.0116424560547","96.7489318847656","96.4459686279297","96.7291793823242","96.5549697875977","96.6234436035156","96.3387603759766","96.9099578857422","97.3075790405273","97.419548034668","96.3442764282227","97.6812896728516","97.8286972045898","98.1802062988281","98.239631652832","98.6881484985352","98.6026000976563","97.7172393798828","97.0498428344727","97.0052032470703","96.7812423706055","97.1784210205078","97.5715026855469","98.2485275268555","99.2667465209961","97.9678726196289","97.8650588989258","97.2918930053711","95.8704528808594","95.9309310913086","97.4759292602539","97.6592330932617","97.4234390258789","97.3482818603516","97.1805419921875","96.5153732299805","96.2868118286133","96.2146301269531","96.9833831787109","96.1642074584961","96.4197387695313","96.4507217407227","96.0246963500977","96.4420700073242","","",
"Eritrea","ERI","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.9169101715088","31.773099899292","42.5863990783691","47.2389793395996","","45.389030456543","48.5074501037598","49.498950958252","48.9708518981934","55.2257499694824","64.3374633789063","79.4032897949219","79.7164993286133","79.3443298339844","82.0190734863281","87.9706878662109","76.3306503295898","73.2809066772461","66.0858383178711","61.0422286987305","62.3959121704102","62.8411102294922","","64.1866607666016","60.2705116271973","55.573802947998","","","",
"Spain","ESP","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","98.8945999145508","98.3096237182617","98.9779510498047","102.23477935791","103.415252685547","103.429107666016","101.140480041504","104.830963134766","102.420143127441","99.959716796875","","","101.026321411133","102.133369445801","","","","","","","","","","102.300262451172","","96.6548385620117","97.1374816894531","97.2900924682617","97.4783935546875","96.7892532348633","96.1532974243164","99.3201065063477","99.2161331176758","100.101898193359","103.359680175781","101.209732055664","100.572547912598","98.5260162353516","97.4414825439453","98.9044799804688","","",
"Estonia","EST","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.6472625732422","90.8167572021484","","89.4387435913086","93.3690719604492","95.6677474975586","101.407081604004","102.951141357422","106.305892944336","102.321716308594","102.636268615723","94.9776382446289","94.7523498535156","95.4535522460938","98.7465896606445","100.63427734375","101.431327819824","103.817939758301","104.320831298828","100.092430114746","98.7666397094727","96.442626953125","97.2314376831055","96.6946334838867","97.4317932128906","97.8786087036133","","",
"Ethiopia","ETH","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","18.1588001251221","","","","","24.5902900695801","24.0142593383789","22.8167304992676","","","","","14.1082801818848","13.9649496078491","14.9421901702881","","17.1501407623291","19.816370010376","22.315559387207","27.7443103790283","31.6078491210938","34.9263305664063","37.6991691589355","43.4614791870117","47.1911392211914","47.2925186157227","49.4527893066406","51.3595085144043","57.7027397155762","52.5476303100586","50.3079681396484","53.3295707702637","53.3883285522461","54.1109008789063","61.5791511535645","63.6895599365234","","67.7402114868164","68.0842895507813","67.4191513061523","",
"European Union","EUU","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","95.3428268432617","95.3952407836914","95.399299621582","95.4822006225586","96.2721176147461","97.4740676879883","97.5104522705078","97.5346984863281","97.3777770996094","97.1417770385742","97.1373291015625","96.5448913574219","96.3651123046875","96.2276306152344","96.919807434082","97.8321228027344","97.5312271118164","96.8991317749023","97.6377716064453","97.5332107543945","97.3620681762695","96.8525466918945","97.2819671630859","97.5247421264648","97.0436172485352","96.8174133300781","97.328987121582","97.6162185668945","97.6564865112305","97.7128601074219","98.1154479980469","99.15869140625","98.3082885742188","98.4877090454102","98.324821472168","97.1767578125","96.854850769043","97.6765213012695","97.6011505126953","97.5814895629883","97.9228286743164","98.0313034057617","97.4169387817383","97.3660278320313","97.2360610961914","97.9811935424805","97.3404922485352","97.6384506225586","96.6030807495117","96.5342712402344","96.4623489379883","","",
"Fragile and conflict affected situations","FCS","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","51.9217109680176","51.7797088623047","51.5817184448242","52.5882301330566","52.4417495727539","53.3926696777344","53.7087287902832","54.8348388671875","55.8412017822266","56.0605392456055","56.7869987487793","57.4392509460449","57.853458404541","57.5426216125488","58.3637313842773","58.6036491394043","58.9999885559082","58.4023895263672","58.1278114318848","58.2817687988281","58.709888458252","58.9591407775879","58.41796875","58.7706298828125","57.7306900024414","57.2530517578125","57.254280090332","57.2729988098145","57.3641090393066","57.3879318237305","58.3666687011719","59.8865394592285","61.2171783447266","63.0160598754883","64.5202865600586","66.7111282348633","68.890022277832","67.3229064941406","66.5618896484375","67.9022827148438","69.0978088378906","68.9490280151367","69.5525436401367","68.9134063720703","69.3768081665039","69.7467498779297","70.512336730957","71.058967590332","71.8375701904297","72.2321395874023","72.8028335571289","","",
"Finland","FIN","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","103.982353210449","105.728813171387","105.436546325684","101.638069152832","97.2413101196289","96.598030090332","95.9704971313477","97.050537109375","100.484878540039","101.238792419434","100.376007080078","98.0183715820313","95.8533630371094","96.2035903930664","102.150802612305","100.871452331543","101.917068481445","100.18132019043","100.193222045898","96.7771224975586","98.1877670288086","98.7786102294922","97.8647079467773","98.6290512084961","98.2048416137695","100.030967712402","99.6383819580078","98.888542175293","99.0319213867188","100.884971618652","101.498321533203","100.373809814453","100.976081848145","99.0317611694336","","",
"Fiji","FJI","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","90.8905334472656","96.8845672607422","96.1436309814453","","106.590072631836","106.601898193359","110.429893493652","102.288696289063","97.1599578857422","97.3610992431641","","95.4903106689453","92.013801574707","93.3862075805664","95.2021636962891","","","","","","105.126792907715","","103.019737243652","102.591262817383","101.673370361328","102.981483459473","103.276962280273","99.6417770385742","95.0105895996094","97.063117980957","102.011428833008","","109.351402282715","","111.531272888184","","105.878280639648","105.146781921387","","104.667778015137","106.260528564453","106.871978759766","108.158721923828","113.184829711914","106.724945068359","107.142860412598","107.098281860352","108.869766235352","107.327613830566","117.013519287109","",
"France","FRA","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","93.2149505615234","92.5527877807617","","","93.6467514038086","93.9699325561523","93.7244720458984","94.6542587280273","94.5113296508789","95.0712890625","","","","","","95.7221374511719","94.8546829223633","98.4355773925781","100.914520263672","104.128982543945","106.09529876709","107.24878692627","","","","","","","93.8269195556641","92.9303665161133","","","","","","","","","","","","","","","","","","","","","","",
"Faroe Islands","FRO","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.4216003417969","95.5424728393555","94.638298034668","94.3781967163086","86.5931243896484","90.6474838256836","87.5263366699219","79.3957214355469","88.435661315918","",
"Gabon","GAB","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","62.586540222168","61.1177711486816","","84.1796722412109","88.066276550293","80.6623001098633","80.8790664672852","82.1366729736328","81.0229187011719","84.7832794189453","86.5809173583984","86.3770599365234","75.3095397949219","92.419807434082","","68.5307998657227","67.5399627685547","66.0088806152344","","","59.5005493164063","","","65.9400024414063","66.6802825927734","68.9382705688477","","","","","73.265251159668","71.1904373168945","","","","","","","","","","","","","","","","78.4291534423828","","","",
"United Kingdom","GBR","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","102.010498046875","100.882553100586","100.122863769531","100.597457885742","101.594688415527","99.4334030151367","","",
"Georgia","GEO","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.3139572143555","95.0039596557617","98.2780075073242","","100.844657897949","118.089332580566","120.99609375","118.189666748047","106.505088806152","112.070449829102","97.7706604003906","92.0365676879883","98.8168106079102","102.380386352539","105.074508666992","106.473663330078","","101.436813354492","104.258110046387","103.504737854004","102.941383361816","115.433952331543","113.701599121094","95.5082321166992","92.8278732299805","93.5300521850586","90.7190780639648","",
"Ghana","GHA","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","62.8299217224121","56.9603614807129","","51.4499397277832","52.7013206481934","54.9655303955078","56.6805801391602","57.5939102172852","57.3643913269043","58.3198699951172","61.6052284240723","","","","","","","","","","65.5024032592773","67.5745468139648","","","","","","","66.4639129638672","69.0826721191406","65.4455871582031","67.0999298095703","68.1915283203125","67.3016586303711","73.0719528198242","69.4250411987305","74.6520919799805","79.998908996582","81.2757873535156","","88.0656509399414","93.8643264770508","94.8246917724609","93.6545333862305","98.756217956543","","94.7244567871094","93.8091125488281","","","","",
"Gibraltar","GIB","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.6808471679688","92.258056640625","","100.218338012695","105.947143554688","117.594650268555","",
"Guinea","GIN","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","17.925500869751","19.5421390533447","","21.0717105865479","17.2618293762207","18.7955703735352","18.5017604827881","18.9590301513672","15.4131202697754","14.6199102401733","14.0510902404785","11.3107795715332","12.2135095596313","18.1344108581543","16.3370895385742","16.3533096313477","18.7303295135498","19.9439506530762","19.8843593597412","30.5173892974854","","25.4532203674316","29.0605201721191","31.6745090484619","33.4289512634277","37.3520011901855","37.5430488586426","47.1932487487793","53.207878112793","57.4863510131836","57.7622718811035","50.6495094299316","56.753589630127","56.9179611206055","59.0598602294922","60.1013793945313","60.8259201049805","62.2595405578613","60.297550201416","59.6673698425293","53.2432594299316","54.7741203308105","55.260799407959","59.3511085510254","","",
"Gambia, The","GMB","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","20.3099899291992","22.6701202392578","22.265100479126","21.9072399139404","23.4969501495361","22.8087196350098","18.3177108764648","23.9211196899414","24.6890506744385","27.4506893157959","27.6260108947754","31.692289352417","35.7022705078125","41.9521408081055","44.1826705932617","46.7546691894531","50.7995414733887","","44.0379486083984","","","43.2734184265137","41.3770904541016","40.4114112854004","43.1250991821289","50.3763999938965","47.5430793762207","","67.9174270629883","66.1275787353516","65.9763717651367","63.364990234375","65.8316802978516","64.3501892089844","61.291618347168","59.5102882385254","66.3371276855469","72.3503875732422","","67.1028900146484","63.9733085632324","65.6831130981445","66.4179992675781","66.9994125366211","67.4725036621094","69.2726135253906","72.0459976196289","74.7102432250977","78.942512512207","82.2642517089844","85.1663818359375","85.7401733398438",
"Guinea-Bissau","GNB","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","6.92883014678955","","","15.0886898040771","11.2465600967407","16.3947792053223","17.8096199035645","14.2935800552368","13.4920196533203","","","9.82345962524414","6.53606986999512","","","","","","","","","","","","28.3134307861328","","","","","","","","","","65.1425170898438","","","","","","","","","","","","",
"Equatorial Guinea","GNQ","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.3876190185547","","","","","","45.0263290405273","","","36.5905914306641","","43.9051208496094","","","41.0496597290039","42.9639015197754","44.381160736084","42.4568214416504","44.0126800537109","","","40.7759208679199","","","","","","","",
"Greece","GRC","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","98.2837600708008","96.4135971069336","94.8893966674805","94.2362670898438","95.5889434814453","97.0180892944336","98.5587921142578","101.22061920166","101.674797058105","98.7511596679688","97.1598892211914","95.5296401977539","96.088737487793","98.1983108520508","100.293022155762","105.09944152832","95.642822265625","96.5689086914063","94.5364532470703","","","96.5615234375","","","","","","","","","","","","99.2926712036133","96.4587707519531","99.0931625366211","97.3844604492188","","","95.3190994262695","93.1533432006836","96.9841232299805","95.3590087890625","95.5761108398438","97.3575592041016","97.3373413085938","96.766357421875","97.9323806762695","96.350456237793","100.603317260742","","",
"Grenada","GRD","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","96.4370498657227","98.1294403076172","89.9156265258789","92.042106628418","","","","95.259880065918","85.8083114624023","83.4839782714844","","","","","","","","","","","","","","95.5234909057617","","","96.4662933349609","107.041648864746","","108.766990661621","","105.181861877441","120.010261535645","132.436706542969","123.12296295166","","","108.755470275879","104.643562316895","128.234497070313","","120.995529174805","123.00122833252","","","","",
"Greenland","GRL","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","21.992919921875","22.2536602020264","24.2937698364258","","","28.1963901519775","29.2885093688965","29.1437892913818","30.2187995910645","30.6629791259766","32.5376205444336","32.6540718078613","32.6337890625","33.8689498901367","35.2724189758301","36.7199516296387","39.5741004943848","","","","","","","","","","45.5171813964844","","","50.7872200012207","55.5123710632324","58.0393409729004","61.5801582336426","","67.2630081176758","70.924201965332","73.928840637207","74.6705322265625","77.5581665039063","81.6269073486328","83.6259689331055","85.7924194335938","84.7521209716797","84.8632888793945","84.6694869995117","82.711669921875","79.1323089599609","79.9413299560547","79.6903762817383","79.1303329467773","80.736686706543","87.2322769165039","",
"Guam","GUM","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","95.7631988525391","93.2142486572266","91.5747222900391","91.8651809692383","","88.1543884277344","93.2482528686523","87.4610290527344","87.395263671875","79.5114364624023","82.8650512695313","84.6339797973633","80.6923904418945","85.4235229492188","","","87.939208984375","","","","","91.2619171142578","89.79833984375","","76.6252670288086","80.1839370727539","84.9743728637695","","103.586196899414","107.879348754883","92.6705322265625","","77.5369491577148","","93.4590682983398","93.7951889038086","94.0494995117188","95.5324096679688","98.4482192993164","92.7117919921875","97.6373519897461","97.3759384155273","","","","","","","","","","",
"High income","HIC","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","96.1772689819336","96.3025894165039","96.0568237304688","96.3971099853516","96.4695129394531","97.0709686279297","97.4020614624023","97.4174118041992","96.8257293701172","95.7895202636719","97.2522888183594","97.1194763183594","96.3693008422852","96.3799514770508","97.0587692260742","97.2324600219727","97.4116134643555","97.2074890136719","96.972541809082","96.6850509643555","97.1290435791016","96.8451690673828","97.3888168334961","97.3900375366211","97.1077499389648","97.0409927368164","97.1070098876953","97.1788177490234","97.5054092407227","97.7614288330078","98.0178527832031","98.4202423095703","97.9987106323242","98.3307418823242","98.3100967407227","97.8217315673828","97.8291778564453","98.4360275268555","98.4930267333984","98.6068420410156","98.6441192626953","98.8331680297852","99.2448501586914","99.0644073486328","99.1802520751953","99.1635818481445","98.5360717773438","98.390510559082","98.2509536743164","98.6906280517578","98.7961273193359","","",
"Hong Kong SAR, China","HKG","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","107.421463012695","103.366889953613","100.644706726074","99.5520935058594","103.188346862793","102.763748168945","104.625503540039","","","103.608879089355","103.959136962891","105.062217712402","105.813812255859","106.937789916992","104.024116516113","100.272117614746","94.5930480957031","","","","","","","","","","","","","","","","100.762702941895","99.0783996582031","102.26782989502","105.082496643066","104.151702880859","103.113662719727","104.494232177734","106.732749938965","105.418197631836","100.745300292969","",
"Honduras","HND","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","44.4510803222656","","49.2839584350586","","53.6691398620605","","","","","","","62.3447494506836","65.5592193603516","67.517578125","69.0203628540039","68.1301193237305","69.054931640625","69.3807067871094","70.0690383911133","","","","","77.6698837280273","","77.2666015625","81.9403686523438","","79.566291809082","81.0968933105469","84.9497909545898","87.4750518798828","86.8210678100586","80.9040832519531","77.19140625","","","","","","","","",
"Heavily indebted poor countries (HIPC)","HPC","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","32.9167900085449","32.8885116577148","33.3203392028809","33.8536987304688","34.2944183349609","35.4618682861328","36.3996315002441","37.9714584350586","39.8195190429688","40.7250709533691","41.8400192260742","43.6565208435059","44.768440246582","45.1527709960938","47.7571716308594","44.434398651123","44.2507019042969","43.5132293701172","42.4153785705566","40.8582305908203","41.5870780944824","42.3139686584473","41.4831695556641","42.3457412719727","41.0630111694336","40.9688606262207","41.6815986633301","41.7731704711914","41.4023704528809","42.6515312194824","43.3859214782715","45.9228706359863","48.1936416625977","49.9957008361816","51.7366714477539","54.3605613708496","56.5311393737793","58.898078918457","62.6305999755859","65.745979309082","65.8625717163086","65.481071472168","65.7868881225586","65.6519088745117","65.7532730102539","65.8804016113281","66.6435623168945","67.5902404785156","68.9006805419922","69.3265228271484","70.2172012329102","","",
"Croatia","HRV","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.5966491699219","80.2588500976563","84.7379302978516","85.9062423706055","90.8996887207031","89.4849624633789","90.8820571899414","95.0147476196289","98.1936798095703","97.3597793579102","","103.447090148926","101.719703674316","103.874206542969","98.6782379150391","93.5910873413086","91.2727584838867","93.0890121459961","92.7430114746094","94.9645233154297","97.9385604858398","103.484039306641","101.019996643066","95.5471572875977","94.8478088378906","94.5315399169922","95.7484512329102","","",
"Haiti","HTI","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","27.0025100708008","27.8290100097656","","29.177360534668","31.732780456543","","34.5323715209961","36.5771713256836","38.232551574707","","","","","","","","","","48.5164184570313","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hungary","HUN","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","89.1953735351563","88.5813827514648","92.9370422363281","99.6880264282227","100.561538696289","98.0514602661133","99.6686477661133","104.270500183105","99.1637573242188","97.5623474121094","93.4831008911133","92.8708572387695","94.3186187744141","102.444343566895","113.566070556641","103.768501281738","96.8293609619141","89.2553100585938","83.3999633789063","81.783332824707","79.3816070556641","85.104606628418","89.8199691772461","","","","97.8909072875977","98.4477920532227","95.989501953125","96.4189529418945","98.0166778564453","99.413330078125","96.1854019165039","94.6210098266602","93.8126602172852","98.7664566040039","95.0256500244141","96.5894165039063","96.7956619262695","97.1036605834961","98.7274169921875","97.5367279052734","97.7134170532227","96.4696426391602","96.9503479003906","98.5947570800781","105.050033569336","98.849250793457","95.6059722900391","94.4246063232422","","",
"IBRD only","IBD","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","74.6412734985352","74.7002487182617","75.0698471069336","75.6101913452148","75.8643188476563","76.5580978393555","77.2581634521484","78.5208129882813","79.2898712158203","80.0319519042969","81.2014389038086","82.1774063110352","82.7800827026367","83.4769897460938","84.5290222167969","85.5297927856445","85.8701171875","85.8790283203125","86.1456909179688","85.8868713378906","86.2204284667969","86.5973281860352","86.0509033203125","87.1480178833008","88.1496429443359","87.3747024536133","85.8931503295898","85.2928237915039","85.5595016479492","85.6343231201172","86.8959426879883","87.7995376586914","88.6899032592773","89.6967697143555","90.5037612915039","91.3347930908203","91.6002502441406","93.3882904052734","96.030158996582","96.1928863525391","95.5996322631836","94.7852020263672","95.5771179199219","95.9361724853516","95.3975601196289","94.7550277709961","95.6552429199219","95.1364212036133","95.0123825073242","95.3201904296875","96.1567687988281","","",
"IDA & IBRD total","IBT","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","69.4231109619141","69.4687118530273","69.8340301513672","70.4109802246094","70.6447982788086","71.3222808837891","71.9963531494141","72.8939971923828","73.6851577758789","74.4673309326172","75.483772277832","76.3816299438477","77.0098190307617","77.6120834350586","78.6602935791016","79.1475219726563","79.3421478271484","79.2117385864258","79.242073059082","78.8316879272461","79.0785675048828","79.4027862548828","78.9176635742188","79.7931289672852","80.4022521972656","79.7778930664063","78.7415237426758","78.3624267578125","78.6516494750977","78.9195098876953","80.0170669555664","80.8518600463867","81.5840682983398","82.3644790649414","82.9787673950195","83.9072265625","84.4355010986328","85.4589920043945","87.2085037231445","87.9770965576172","87.7190322875977","87.2421188354492","88.0347137451172","88.1306381225586","87.8703231811523","87.5093231201172","88.2891693115234","88.2082595825195","88.5497283935547","88.8133163452148","89.41259765625","","",
"IDA total","IDA","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","47.9846305847168","48.183910369873","48.8453712463379","49.3928718566895","48.6255111694336","49.4495086669922","50.3446884155273","50.731258392334","51.5246887207031","52.5868797302246","53.2397613525391","54.7854690551758","53.8376197814941","54.2279891967773","54.4143905639648","54.4179916381836","54.3007392883301","54.9351081848145","55.5260009765625","55.5493698120117","56.0162506103516","55.7422981262207","55.8942413330078","56.2719688415527","56.4219284057617","56.7067604064941","57.6213798522949","58.3435287475586","59.6471405029297","60.8893203735352","61.9267616271973","62.8664817810059","64.8905868530273","66.6479873657227","66.2253723144531","66.392463684082","69.0900573730469","69.9855575561523","70.625129699707","71.8135604858398","71.6654510498047","72.2763137817383","72.7252807617188","73.4973297119141","74.4814682006836","75.9075317382813","76.2864837646484","76.6587371826172","","",
"IDA blend","IDB","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.7800521850586","72.8508377075195","73.1604537963867","73.0052871704102","72.4870529174805","72.5126876831055","73.4798965454102","75.9312591552734","72.7069778442383","69.5820083618164","71.0745391845703","72.476448059082","71.9521026611328","73.5022735595703","73.9284591674805","74.3827896118164","74.6363525390625","75.015380859375","75.5206069946289","77.1349334716797","77.8918075561523","77.9258728027344","","",
"Indonesia","IDN","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","51.9097518920898","53.0952110290527","50.9294509887695","49.3127593994141","48.7781181335449","53.3108711242676","56.0817604064941","","","65.4683227539063","70.0160980224609","75.2002182006836","84.6693267822266","94.1675872802734","96.577278137207","95.8268890380859","95.9659423828125","96.1606826782227","93.3140487670898","90.2677230834961","88.692138671875","92.1213226318359","94.5624313354492","94.4913787841797","93.4929275512695","94.1190338134766","","","","93.7562713623047","95.0540237426758","95.6592407226563","95.595703125","94.2734375","92.5608978271484","96.6458129882813","96.6925964355469","98.5490875244141","100.589088439941","","103.098258972168","101.145629882813","103.451530456543","","","100.82592010498","102.334838867188","","","","",
"IDA only","IDX","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","36.5176811218262","36.5328102111816","36.7552185058594","37.6882400512695","37.9243316650391","38.7320289611816","39.4396781921387","38.1625785827637","39.0966796875","39.6943016052246","40.3375205993652","41.4596214294434","42.8866806030273","43.7619895935059","45.9269218444824","44.4312400817871","44.917839050293","45.0301704406738","44.9277687072754","44.6721305847168","45.5799407958984","46.4792518615723","46.4658813476563","47.1303596496582","46.7225112915039","46.9515914916992","47.5863494873047","47.8483581542969","48.3089485168457","49.7285614013672","50.7905006408691","52.6374702453613","54.6182289123535","56.4885597229004","57.9313011169434","60.527458190918","61.9627990722656","62.9673805236816","64.7960891723633","68.1011199951172","68.7489395141602","69.968147277832","70.97705078125","70.5431518554688","71.2279434204102","71.769416809082","72.7340087890625","73.9563217163086","75.2841415405273","75.467887878418","76.011100769043","","",
"Isle of Man","IMN","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","39.4501686096191","","","41.4473495483398","","","","","","","","","","","","","62.9738616943359","64.3319396972656","","","","","","","71.5478286743164","","","","68.6577224731445","71.4861068725586","72.1695404052734","75.5600662231445","80.0443801879883","","","","","94.7575836181641","95.7462921142578","","92.7633590698242","","96.2008895874023","97.5711212158203","97.7113189697266","96.2306976318359","94.3737487792969","","91.661491394043","94.5591354370117","97.3657073974609","",
"Not classified","INX","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100.666809082031","101.027862548828","98.891471862793","97.7992172241211","","","92.4510803222656","96.4492416381836","96.6412124633789","94.7130737304688","94.9661331176758","94.8736190795898","95.5203628540039","94.9569473266602","","","","","","","","97.8153762817383","99.8377304077148","98.7077789306641","99.6918792724609","98.2880630493164","97.3283386230469","100.632316589355","98.976432800293","","",
"Iran, Islamic Rep.","IRN","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","50.1327209472656","","","","","","","","","","","","","77.6652603149414","80.4602127075195","80.7725601196289","80.7204971313477","81.0716781616211","81.5546493530273","84.2276382446289","87.3680191040039","90.3845596313477","95.6823272705078","93.9175491333008","97.6994018554688","","95.0014801025391","","","90.7171020507813","95.9611892700195","97.4655990600586","94.3632278442383","104.55623626709","106.152549743652","96.4134216308594","92.1693420410156","94.4253463745117","98.1430587768555","99.4525299072266","98.7884063720703","97.207389831543","","","98.3014984130859","100.264381408691","99.4387893676758","","100.258232116699","101.060676574707","","",
